ts_ms,symbol,asset,source,event_type,urgency,sentiment,abs_sentiment,confidence,hour,ret_1h,ret_4h,exc_1h,exc_4h
1776187965000,BTCUSDT,BTC,theblock,influencer,3,0.7,0.7,0.8,17,-0.002611526639991646,-0.004575314008349762,0.0,0.0
1776188695000,BTCUSDT,ALL,cointelegraph,hack,3,-0.8,0.8,0.9,17,-0.010823312665202978,-0.008818509387445328,0.0,0.0
1776188965000,BTCUSDT,BTC,coindesk,macro,2,0.7,0.7,0.8,17,-0.007814933462318985,-0.006178910258830883,0.0,0.0
1776189601000,BTCUSDT,ALL,decrypt,regulatory,2,-0.35,0.35,0.7,18,-0.00595663607448782,-0.006297485204687425,0.0,0.0
1776191511000,BTCUSDT,BTC,coindesk,exchange,3,0.7,0.7,0.8,18,-0.0002818532979869115,-0.0028356517598038256,0.0,0.0
1776191521000,BTCUSDT,ALL,theblock,influencer,2,0.0,0.0,0.8,18,-0.0002818532979869115,-0.0028356517598038256,0.0,0.0
1776191681000,BTCUSDT,BTC,decrypt,hack,3,-0.8,0.8,0.9,18,-0.0002818532979869115,-0.0028356517598038256,0.0,0.0
1776191967000,BTCUSDT,BTC,theblock,exchange,3,0.7,0.7,0.8,18,-0.0024106877277138006,-0.00441867445150157,0.0,0.0
1776192332000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.6,18,0.001978637196759836,-0.0002788447782062775,0.0,0.0
1776192342000,BTCUSDT,BTC,cointelegraph,macro,2,0.7,0.7,0.8,18,0.001978637196759836,-0.0002788447782062775,0.0,0.0
1776193422000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,19,0.00040786479551058186,-0.003828037099554038,0.0,0.0
1776195228000,BTCUSDT,BTC,decrypt,exchange,3,0.7,0.7,0.8,19,1.2943828369138544e-05,-0.00015788773979441562,0.0,0.0
1776196783000,ETHUSDT,ETH,theblock,exchange,3,-0.5,0.5,0.8,19,0.0030457684957096998,0.006440980685686215,0.003066766083006156,0.0030732907231387774
1776201051000,ETHUSDT,ETH,cointelegraph,macro,2,0.8,0.8,0.7,21,0.0005735107048143728,0.008020525646277532,0.001250521985189379,0.0007261706879553298
1776203965000,BTCUSDT,ALL,coindesk,regulatory,2,-0.45,0.45,0.8,21,-0.000728270444665613,0.006480272042249213,0.0,0.0
1776204060000,BTCUSDT,ALL,cointelegraph,exchange,2,0.4,0.4,0.8,22,-0.003486340925871967,0.003182625028477659,0.0,0.0
1776206704000,BTCUSDT,BTC,cointelegraph,exchange,2,0.4,0.4,0.8,22,-0.00016902760793269245,0.0029776940260080043,0.0,0.0
1776208299000,BTCUSDT,BTC,coindesk,macro,2,0.4,0.4,0.8,23,0.003419843399575573,0.000972666742822037,0.0,0.0
1776210389000,BTCUSDT,ALL,cointelegraph,hack,3,-0.7,0.7,0.8,23,0.005155133353191621,0.00303923048650101,0.0,0.0
1776213570000,ETHUSDT,ETH,decrypt,hack,3,-0.5,0.5,0.8,0,0.002125863096130942,-0.0008057706896625882,0.0010521575350335155,0.0021816926410457294
1776215661000,BTCUSDT,ALL,decrypt,influencer,3,-0.8,0.8,0.7,1,-0.002364360811392019,-0.006312012098759312,0.0,0.0
1776235465000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.35,0.35,0.7,6,-0.0037141100623178103,0.0017375328871802598,0.0,0.0
1776235465000,ETHUSDT,ETH,theblock,exchange,3,-0.7,0.7,0.8,6,-0.0016041327980474973,0.0022552727241365034,0.002109977264270313,0.0005177398369562436
1776239191000,BTCUSDT,ALL,cointelegraph,exchange,2,0.4,0.4,0.7,7,0.005562078830691597,0.00636923243800247,0.0,0.0
1776244013000,BTCUSDT,BTC,coindesk,other,2,-0.5,0.5,0.8,9,0.0010805152000217255,0.003951397753598318,0.0,0.0
1776245909000,ETHUSDT,ETH,coindesk,exchange,3,-0.8,0.8,0.9,9,0.0006808085247569373,-0.0008617829427302048,-0.0004771559454048724,0.0003119996060084729
1776246285000,BTCUSDT,ALL,cointelegraph,hack,3,-0.7,0.7,0.8,9,0.0019051013930984073,-0.00031291912433506486,0.0,0.0
1776246295000,BTCUSDT,ALL,cointelegraph,hack,3,-0.5,0.5,0.8,9,0.0019051013930984073,-0.00031291912433506486,0.0,0.0
1776246305000,BTCUSDT,ALL,cointelegraph,hack,3,-0.8,0.8,0.9,9,0.00042679862770134136,-0.001628918804298607,0.0,0.0
1776247195000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.7,9,-0.0014129545925009035,-0.0010128629267845968,0.0,0.0
1776254732000,BTCUSDT,ALL,theblock,exchange,2,0.4,0.4,0.8,12,0.00162071627411553,-0.002579588408684552,0.0,0.0
1776256547000,BTCUSDT,ALL,coindesk,exchange,3,0.7,0.7,0.8,12,-0.006118065013622442,-0.005849143513947164,0.0,0.0
1776257094000,BTCUSDT,BTC,cointelegraph,exchange,3,0.8,0.8,0.9,12,-0.005639254754829959,-0.004639590083681422,0.0,0.0
1776259645000,BTCUSDT,ALL,theblock,regulatory,3,0.7,0.7,0.8,13,0.001454741292172601,-0.0007451607007986638,0.0,0.0
1776260638000,BTCUSDT,ALL,cointelegraph,exchange,3,0.5,0.5,0.8,13,0.002493314907620725,0.000996541391300232,0.0,0.0
1776260648000,BTCUSDT,BTC,cointelegraph,influencer,3,0.8,0.8,0.7,13,0.002493314907620725,0.000996541391300232,0.0,0.0
1776260728000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,13,0.004138860986539816,0.0036024949349222624,0.0,0.0
1776260923000,BTCUSDT,BTC,coindesk,influencer,2,0.2,0.2,0.8,13,0.004138860986539816,0.0036024949349222624,0.0,0.0
1776261013000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.2,0.2,0.8,13,0.0011866776697748715,0.0009590364647185101,0.0,0.0
1776261194000,BTCUSDT,BTC,coindesk,macro,2,0.7,0.7,0.8,13,0.0011866776697748715,0.0009590364647185101,0.0,0.0
1776262284000,BTCUSDT,BTC,theblock,macro,2,0.5,0.5,0.8,14,-0.0002181744729664592,0.0020233052947222774,0.0,0.0
1776262469000,BTCUSDT,ALL,decrypt,regulatory,3,0.7,0.7,0.8,14,-0.0002181744729664592,0.0020233052947222774,0.0,0.0
1776264375000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.2,0.2,0.8,14,-0.00424883354975103,0.0028839798868496302,0.0,0.0
1776264385000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.7,0.7,0.8,14,-0.00424883354975103,0.0028839798868496302,0.0,0.0
1776269006000,BTCUSDT,ALL,coindesk,regulatory,3,0.8,0.8,0.9,16,0.0010134546000186706,0.010751919237252938,0.0,0.0
1776269831000,BTCUSDT,BTC,theblock,regulatory,2,0.2,0.2,0.8,16,-0.0012760168735928001,0.007044066501298518,0.0,0.0
1776272107000,BTCUSDT,ALL,coindesk,regulatory,2,0.0,0.0,0.0,16,0.002280839905288712,0.009699948389162882,0.0,0.0
1776274018000,BTCUSDT,ALL,theblock,influencer,2,0.4,0.4,0.8,17,0.0022525247334659326,0.005536832845832507,0.0,0.0
1776275105000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.0,0.0,0.8,17,0.0034199619347590193,0.009257927492543283,0.0,0.0
1776275116000,ETHUSDT,ETH,cointelegraph,influencer,3,0.8,0.8,0.7,17,0.004796673851737543,0.006296166920841895,0.0013767119169785236,-0.0029617605717013884
1776278287000,BTCUSDT,BTC,coindesk,influencer,3,0.8,0.8,0.9,18,0.010179555867993129,0.009989276249806611,0.0,0.0
1776278733000,BTCUSDT,BTC,cointelegraph,macro,2,-0.4,0.4,0.7,18,0.009311759454595725,0.009677237609073464,0.0,0.0
1776279923000,BTCUSDT,ALL,coindesk,regulatory,2,0.4,0.4,0.8,19,0.00031897759976118323,0.0013956777128567577,0.0,0.0
1776280108000,BTCUSDT,BTC,theblock,exchange,2,-0.3,0.3,0.7,19,0.00031897759976118323,0.0013956777128567577,0.0,0.0
1776280693000,BTCUSDT,ALL,decrypt,regulatory,3,0.5,0.5,0.8,19,-0.00014588783195002009,0.0007775325772618746,0.0,0.0
1776281784000,BTCUSDT,ALL,coindesk,influencer,3,-0.7,0.7,0.8,19,-0.004387746334497233,-0.005487546982308578,0.0,0.0
1776282416000,BTCUSDT,BTC,cointelegraph,macro,2,0.8,0.8,0.7,19,-0.002878998273800115,-0.003289198907073132,0.0,0.0
1776284420000,ETHUSDT,ETH,decrypt,influencer,3,-0.7,0.7,0.8,20,-0.0032490225398291717,-0.002617856492326376,-0.0015561436921476268,-0.00033674337332445514
1776287321000,BTCUSDT,BTC,coindesk,regulatory,2,-0.4,0.4,0.7,21,0.004225796751448074,-0.00208954588710486,0.0,0.0
1776289602000,BTCUSDT,ALL,cointelegraph,influencer,2,0.0,0.0,0.8,21,0.0038368465880340707,-0.002032726563451326,0.0,0.0
1776294868000,BTCUSDT,BTC,decrypt,influencer,2,0.4,0.4,0.8,23,-0.0017909632834458566,0.004593767961656781,0.0,0.0
1776296054000,BTCUSDT,ALL,decrypt,influencer,3,-0.6,0.6,0.8,23,0.0016677858916565036,0.004449304466303872,0.0,0.0
1776298145000,BTCUSDT,BTC,theblock,macro,2,-0.4,0.4,0.8,0,-0.0005268904456573464,0.004457592355946893,0.0,0.0
1776298505000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.6,0,0.0013515563233479355,0.005163806908252688,0.0,0.0
1776300416000,BTCUSDT,ALL,cointelegraph,exchange,3,0.7,0.7,0.8,0,-0.0013900469640829582,0.0026219729088663435,0.0,0.0
1776302326000,BTCUSDT,ALL,coindesk,influencer,3,-0.7,0.7,0.8,1,0.0017946383102731556,0.005975738066452685,0.0,0.0
1776305322000,SOLUSDT,SOL,coindesk,other,2,-0.7,0.7,0.8,2,0.0037704724873335316,0.006480499587604438,6.338340926625996e-05,0.002044821011135234
1776314865000,BTCUSDT,BTC,cointelegraph,influencer,2,0.2,0.2,0.8,4,0.0014134969613284198,-0.003447683734257745,0.0,0.0
1776321944000,BTCUSDT,BTC,cointelegraph,macro,2,-0.4,0.4,0.8,6,-0.004449067776266413,-0.008480435304473177,0.0,0.0
1776325495000,BTCUSDT,BTC,cointelegraph,exchange,2,0.3,0.3,0.8,7,-0.0005367761914814029,-0.0038338099178262253,0.0,0.0
1776329581000,BTCUSDT,BTC,coindesk,influencer,2,0.45,0.45,0.8,8,-0.001123357630121169,-0.0007219002245778539,0.0,0.0
1776332767000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.7,0.7,0.8,9,-0.0040705966604953625,-0.01631158959297918,0.0,0.0
1776332767000,BTCUSDT,ALL,cointelegraph,influencer,3,-0.7,0.7,0.8,9,-0.0040705966604953625,-0.01631158959297918,0.0,0.0
1776339499000,BTCUSDT,ALL,theblock,regulatory,2,0.4,0.4,0.8,11,0.0028310143138274846,0.0012821360015085048,0.0,0.0
1776340044000,BTCUSDT,ALL,coindesk,regulatory,3,0.6,0.6,0.8,11,0.0007666260258738511,0.0010051319005901505,0.0,0.0
1776341680000,BTCUSDT,ALL,coindesk,regulatory,2,0.4,0.4,0.8,12,0.0023874129754859474,0.0008998453165098841,0.0,0.0
1776343590000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.6,0.6,0.8,12,-0.01571284229466874,-0.006052577469104481,0.0,0.0
1776345776000,BTCUSDT,BTC,theblock,exchange,2,0.2,0.2,0.8,13,-0.015927202886276137,-0.010082093483871457,0.0,0.0
1776347136000,BTCUSDT,ALL,cointelegraph,other,2,-0.7,0.7,0.8,13,0.007828568152474569,0.012156770730276323,0.0,0.0
1776347216000,BTCUSDT,BTC,decrypt,influencer,3,0.6,0.6,0.8,13,0.007828568152474569,0.012156770730276323,0.0,0.0
1776349137000,BTCUSDT,BTC,coindesk,macro,2,-0.5,0.5,0.8,14,0.011237723799160104,0.009853586190161856,0.0,0.0
1776350047000,BTCUSDT,ALL,theblock,regulatory,2,0.0,0.0,0.8,14,0.010355235587462763,0.008570335471631552,0.0,0.0
1776350128000,BTCUSDT,BTC,decrypt,exchange,3,-0.7,0.7,0.8,14,0.007821739292661167,0.008212569399043801,0.0,0.0
1776350773000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.6,0.6,0.8,14,0.008312164221859542,0.01192856911219442,0.0,0.0
1776350773000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.45,0.45,0.8,14,0.008312164221859542,0.01192856911219442,0.0,0.0
1776351593000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,14,0.009519398393898593,0.011815931650892342,0.0,0.0
1776354319000,BTCUSDT,BTC,cointelegraph,influencer,3,0.6,0.6,0.8,15,-0.0062894017289187865,0.010038814103440208,0.0,0.0
1776354329000,BTCUSDT,BTC,cointelegraph,regulatory,2,0.2,0.2,0.8,15,-0.0062894017289187865,0.010038814103440208,0.0,0.0
1776358041000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,16,0.0023195276039293944,0.013923503867609988,0.0,0.0
1776358051000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.5,0.5,0.8,16,0.0023195276039293944,0.013923503867609988,0.0,0.0
1776358061000,BTCUSDT,ALL,cointelegraph,hack,2,-0.2,0.2,0.8,16,0.0023195276039293944,0.013923503867609988,0.0,0.0
1776361315000,BTCUSDT,ALL,coindesk,regulatory,2,-0.45,0.45,0.8,17,0.0032487308280817473,0.007644048829701822,0.0,0.0
1776361690000,BTCUSDT,BTC,coindesk,macro,2,-0.5,0.5,0.8,17,0.0076013423741638775,0.008462828740196882,0.0,0.0
1776364236000,ETHUSDT,ETH,decrypt,hack,2,-0.2,0.2,0.8,18,0.008614220968274466,0.004738035923316675,0.0003186566523909473,-0.0005228571121691505
1776364511000,BTCUSDT,ALL,theblock,hack,3,-0.5,0.5,0.8,18,0.008765960585023214,0.004656719619996252,0.0,0.0
1776364966000,ETHUSDT,ETH,theblock,influencer,2,-0.2,0.2,0.6,18,0.008633856869649126,0.0038420235227676347,0.0008213369932108527,0.00028860174913125647
1776365682000,BTCUSDT,BTC,cointelegraph,exchange,3,-0.7,0.7,0.8,18,0.004215565363322016,-0.002116446262937721,0.0,0.0
1776365952000,BTCUSDT,ALL,theblock,influencer,2,0.4,0.4,0.7,18,0.005262902920360579,0.00032790547674199644,0.0,0.0
1776369148000,BTCUSDT,ALL,coindesk,regulatory,2,0.1,0.1,0.7,19,-0.0015863453255572368,-0.002504546209275871,0.0,0.0
1776369603000,BTCUSDT,ALL,decrypt,regulatory,3,-0.5,0.5,0.8,20,-0.00018321077210248227,-0.003968193865959813,0.0,0.0
1776372329000,BTCUSDT,BTC,decrypt,influencer,2,-0.2,0.2,0.6,20,-0.0030786521337226036,-0.0030782531206150487,0.0,0.0
1776372524000,BTCUSDT,BTC,cointelegraph,macro,2,-0.4,0.4,0.8,20,-0.0030786521337226036,-0.0030782531206150487,0.0,0.0
1776375866000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.8,21,-0.0008240530156327086,-0.005568123960184579,0.0,0.0
1776375966000,BTCUSDT,BTC,cointelegraph,influencer,3,0.7,0.7,0.8,21,-0.001014355065364736,-0.00492408480237827,0.0,0.0
1776375967000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.0,0.0,0.8,21,-0.001014355065364736,-0.00492408480237827,0.0,0.0
1776379868000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.8,22,0.0038250027515120966,-0.002242883200174406,0.0,0.0
1776381688000,BTCUSDT,ALL,theblock,influencer,3,0.7,0.7,0.8,23,-0.00037094554058281215,-0.003917920668304431,0.0,0.0
1776382698000,BTCUSDT,ALL,decrypt,hack,3,-0.7,0.7,0.8,23,-0.0023589074175419666,-0.004744299972530008,0.0,0.0
1776383058000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,23,-0.001588400255550848,-0.00413205195630062,0.0,0.0
1776383424000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,23,-0.002785070552858593,-0.007164860449083932,0.0,0.0
1776383969000,BTCUSDT,ALL,theblock,regulatory,3,-0.8,0.8,0.9,23,-0.002079374791722821,-0.005698168866223874,0.0,0.0
1776384699000,BTCUSDT,ALL,theblock,hack,3,-0.8,0.8,0.9,0,-0.0011592501373218767,-0.002594277254280186,0.0,0.0
1776386790000,ETHUSDT,ETH,cointelegraph,influencer,2,-0.35,0.35,0.8,0,-0.0068623729565355784,-0.00629086395953371,-0.0019378898798350086,-0.0040494910439105025
1776387245000,BTCUSDT,BTC,decrypt,influencer,3,-0.7,0.7,0.8,0,-0.002601641897829521,-0.002049370084560631,0.0,0.0
1776401136000,BTCUSDT,ALL,cointelegraph,hack,3,-0.7,0.7,0.8,4,-0.0013342058667082934,0.013033311288226823,0.0,0.0
1776404693000,BTCUSDT,BTC,cointelegraph,influencer,3,0.8,0.8,0.9,5,0.002509438009610454,0.014342802006265032,0.0,0.0
1776407329000,BTCUSDT,ALL,theblock,regulatory,3,-0.7,0.7,0.8,6,0.0021615125134359925,0.00627763540261328,0.0,0.0
1776408419000,BTCUSDT,ALL,cointelegraph,hack,3,-0.8,0.8,0.9,6,0.0015360843701348603,0.004794825304100581,0.0,0.0
1776408429000,BTCUSDT,ALL,cointelegraph,macro,2,-0.35,0.35,0.8,6,0.0015360843701348603,0.004794825304100581,0.0,0.0
1776409054000,BTCUSDT,BTC,coindesk,macro,2,0.8,0.8,0.7,6,0.0013016405658463626,0.004524871189457658,0.0,0.0
1776413051000,BTCUSDT,BTC,coindesk,regulatory,2,0.4,0.4,0.8,8,0.008534352315959115,0.006928810226469517,0.0,0.0
1776415601000,ETHUSDT,ETH,cointelegraph,other,3,-0.7,0.7,0.8,8,0.0018849181079498845,0.008023637891948487,0.0005563941238351244,0.0018655695407425732
1776415612000,BTCUSDT,ALL,cointelegraph,hack,3,-0.8,0.8,0.9,8,0.00132852398411476,0.006158068351205914,0.0,0.0
1776419233000,SOLUSDT,SOL,cointelegraph,other,2,-0.8,0.8,0.9,9,-0.011170032720297818,0.015796005867087848,-0.003638404654279559,-0.0029687364749353407
1776419243000,BTCUSDT,ALL,cointelegraph,macro,2,-0.7,0.7,0.8,9,-0.007531628066018259,0.01876474234202319,0.0,0.0
1776428213000,BTCUSDT,ALL,coindesk,hack,3,-0.8,0.8,0.9,12,0.014424565766089525,0.03125452330426137,0.0,0.0
1776433589000,ETHUSDT,ETH,cointelegraph,exchange,3,-0.5,0.5,0.8,13,0.0034886393485684675,0.0013297872340425343,-0.0034068825991744323,-0.0018062700625018913
1776433759000,BTCUSDT,BTC,coindesk,macro,2,-0.4,0.4,0.8,13,0.0068955219477429,0.0031360572965444256,0.0,0.0
1776434770000,BTCUSDT,ALL,theblock,influencer,2,0.4,0.4,0.7,14,0.009625114752252584,0.000698015397329721,0.0,0.0
1776438316000,BTCUSDT,BTC,decrypt,macro,2,0.4,0.4,0.8,15,0.0004033046052143163,-0.007690282620295363,0.0,0.0
1776438941000,BTCUSDT,ALL,coindesk,exchange,2,0.4,0.4,0.8,15,0.003873729693071093,-0.0065494661885141525,0.0,0.0
1776440033000,BTCUSDT,ALL,coindesk,regulatory,3,0.7,0.7,0.8,15,0.005992156410508098,-0.004604836481198804,0.0,0.0
1776440488000,BTCUSDT,ALL,decrypt,regulatory,3,0.5,0.5,0.8,15,0.00579212511527083,-0.001680831245575276,0.0,0.0
1776444139000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,16,-0.004852691022585787,-0.007948908561505874,0.0,0.0
1776444499000,BTCUSDT,BTC,cointelegraph,geopolitical,3,0.7,0.7,0.8,16,-0.0040845127777192625,-0.006718198806427322,0.0,0.0
1776444500000,BTCUSDT,ALL,cointelegraph,geopolitical,2,-0.35,0.35,0.7,16,-0.0040845127777192625,-0.006718198806427322,0.0,0.0
1776444590000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,16,-0.0040845127777192625,-0.006718198806427322,0.0,0.0
1776445411000,BTCUSDT,ALL,theblock,regulatory,3,-0.7,0.7,0.8,17,-0.004464155100389999,-0.00300849718077445,0.0,0.0
1776445411000,BTCUSDT,ALL,decrypt,exchange,3,0.7,0.7,0.8,17,-0.004464155100389999,-0.00300849718077445,0.0,0.0
1776449958000,BTCUSDT,ALL,theblock,regulatory,3,0.7,0.7,0.8,18,0.0010388918555899185,0.001457451250255204,0.0,0.0
1776451869000,BTCUSDT,ALL,theblock,regulatory,2,-0.35,0.35,0.7,18,0.003028646100972976,0.0018320399368116913,0.0,0.0
1776455320000,BTCUSDT,BTC,decrypt,hack,2,-0.3,0.3,0.8,19,-0.00039494348235957766,-0.003367426457774436,0.0,0.0
1776455685000,BTCUSDT,ALL,theblock,influencer,3,0.8,0.8,0.7,19,-0.0007227989711808824,-0.004155125011661154,0.0,0.0
1776458042000,BTCUSDT,BTC,theblock,influencer,3,0.6,0.6,0.8,20,0.0006584472529505003,-0.0026564449829517,0.0,0.0
1776458688000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.5,0.5,0.8,20,0.0010689243452466357,-0.0021326754329239472,0.0,0.0
1776459778000,BTCUSDT,ALL,decrypt,regulatory,2,-0.4,0.4,0.8,21,0.0019445793589920601,-0.002140692036002645,0.0,0.0
1776461234000,ETHUSDT,ETH,decrypt,influencer,3,0.8,0.8,0.7,21,0.006544108859684705,-0.002550883743164367,0.005212821314629412,-0.0009648420474969166
1776462404000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,21,-0.0009819864995578298,-0.0035557310260739827,0.0,0.0
1776462409000,BTCUSDT,ALL,cointelegraph,exchange,2,0.2,0.2,0.8,21,-0.0009819864995578298,-0.0035557310260739827,0.0,0.0
1776465960000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.4,0.4,0.7,22,-0.0037066818231983323,-0.0011756392352566536,0.0,0.0
1776467231000,BTCUSDT,BTC,decrypt,influencer,3,0.8,0.8,0.7,23,-0.0014585000335450848,0.0006268661897128602,0.0,0.0
1776470768000,BTCUSDT,ALL,theblock,hack,3,-0.5,0.5,0.8,0,0.0028829971652537534,-0.00016420904356018173,0.0,0.0
1776471233000,BTCUSDT,BTC,decrypt,macro,2,0.7,0.7,0.8,0,0.0015411016564998992,-0.002242556112470928,0.0,0.0
1776473314000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,0,-0.00011996514015122361,-0.0012715527544111538,0.0,0.0
1776473419000,BTCUSDT,ALL,theblock,influencer,2,0.4,0.4,0.7,0,0.0006488440804479634,-0.0008716048102840324,0.0,0.0
1776495226000,BTCUSDT,BTC,coindesk,other,2,-0.7,0.7,0.8,6,-0.0017917701473020298,-0.012269885362232169,0.0,0.0
1776509215000,BTCUSDT,BTC,cointelegraph,regulatory,3,-0.8,0.8,0.9,10,-0.002266657563096963,0.0010083954170527765,0.0,0.0
1776522774000,BTCUSDT,BTC,coindesk,geopolitical,2,-0.4,0.4,0.7,14,-0.0009102203543681631,-0.00906391160542086,0.0,0.0
1776524500000,BTCUSDT,BTC,coindesk,influencer,2,0.4,0.4,0.8,15,-0.001134816278899331,-0.006205735407921131,0.0,0.0
1776527411000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.5,0.5,0.8,15,-0.0029407617490645466,-0.006794119369272877,0.0,0.0
1776527421000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.4,0.4,0.7,15,-0.0029407617490645466,-0.006794119369272877,0.0,0.0
1776528141000,ETHUSDT,ETH,coindesk,influencer,2,-0.35,0.35,0.8,16,-0.0017598632721612661,-0.006028377795263551,0.0016597500683896982,-0.00017445897985013392
1776531676000,BTCUSDT,ALL,coindesk,regulatory,3,-0.7,0.7,0.8,17,-0.00030974785733561827,-0.0005974838456607179,0.0,0.0
1776538488000,BTCUSDT,BTC,decrypt,geopolitical,3,-0.5,0.5,0.8,18,-2.551162708919197e-05,0.0021380858454354,0.0,0.0
1776541680000,BTCUSDT,ALL,coindesk,exchange,3,-0.55,0.55,0.8,19,0.003016734515853603,0.0015365449658673036,0.0,0.0
1776543775000,BTCUSDT,BTC,coindesk,regulatory,2,0.0,0.0,0.8,20,0.0003064000633929975,-0.0014192133970787335,0.0,0.0
1776554959000,BTCUSDT,ALL,coindesk,influencer,2,0.0,0.0,0.5,23,-0.0024893147277261773,-0.002927759323744783,0.0,0.0
1776556495000,ETHUSDT,ETH,coindesk,hack,3,-0.8,0.8,0.9,23,-0.0005233329929541508,-0.004488750468021441,-0.0005398473400903825,-0.0021636625060029724
1776563224000,BTCUSDT,ALL,cointelegraph,hack,3,-0.8,0.8,0.9,1,-0.0007675977232562969,-0.000985513493786172,0.0,0.0
1776581315000,BTCUSDT,ALL,cointelegraph,influencer,2,0.3,0.3,0.8,6,-0.002145528252771367,-0.0026382729028111562,0.0,0.0
1776588402000,BTCUSDT,ALL,cointelegraph,influencer,2,0.4,0.4,0.8,8,-0.002893474301895349,0.0038375907159007294,0.0,0.0
1776591179000,BTCUSDT,ALL,theblock,influencer,3,0.5,0.5,0.8,9,0.0001560181087594259,0.013087401184645131,0.0,0.0
1776591277000,ETHUSDT,ETH,decrypt,regulatory,2,-1.0,1.0,0.3,9,0.0010430552429756546,0.013343316655990867,0.0008870371342162287,0.00025591547134573567
1776591317000,BTCUSDT,BTC,decrypt,geopolitical,2,1.0,1.0,0.3,9,0.0003433106577774847,0.012859828403288143,0.0,0.0
1776591348000,BTCUSDT,ALL,decrypt,regulatory,2,-1.0,1.0,0.3,9,0.0003433106577774847,0.012859828403288143,0.0,0.0
1776593298000,ETHUSDT,ETH,coindesk,hack,3,-0.8,0.8,0.9,10,0.007702032228177558,0.009459775389863978,0.002496245663427654,-0.0006760553776259393
1776593319000,BTCUSDT,ALL,coindesk,exchange,2,-0.45,0.45,0.8,10,0.0052057865647499035,0.010135830767489917,0.0,0.0
1776593336000,BTCUSDT,BTC,coindesk,geopolitical,2,-0.45,0.45,0.8,10,0.0052057865647499035,0.010135830767489917,0.0,0.0
1776593400000,BTCUSDT,ALL,theblock,exchange,2,-1.0,1.0,0.3,10,0.0052057865647499035,0.010135830767489917,0.0,0.0
1776593401000,ETHUSDT,ETH,theblock,hack,2,-1.0,1.0,0.3,10,0.007165974186895907,0.011156217370771992,0.0018585429700073153,7.452392006168651e-06
1776607334000,BTCUSDT,ALL,coindesk,other,2,-0.45,0.45,0.8,14,0.003274198357787972,-0.010763119550186384,0.0,0.0
1776613782000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,15,-0.0057878648645619535,-0.011975474746649173,0.0,0.0
1776618054000,BTCUSDT,ALL,coindesk,other,2,-0.45,0.45,0.8,17,-0.0034363332717556316,-0.005647277472166423,0.0,0.0
1776625336000,BTCUSDT,ALL,coindesk,influencer,3,0.8,0.8,0.7,19,-0.001604922027771738,-0.013163109558780528,0.0,0.0
1776634054000,ETHUSDT,ETH,theblock,hack,2,-0.3,0.3,0.8,21,-0.008140216430902014,0.003429301279864294,0.0011866927389708737,0.005258692028389134
1776634245000,BTCUSDT,ALL,coindesk,influencer,2,0.0,0.0,0.8,21,-0.008918321516416916,-0.0022634824650654695,0.0,0.0
1776635966000,BTCUSDT,BTC,cointelegraph,macro,2,-0.5,0.5,0.8,21,0.0004910245902083332,0.008287325718752792,0.0,0.0
1776644629000,BTCUSDT,ALL,theblock,hack,2,-0.45,0.45,0.8,0,0.0009310387380012664,0.0036519458992532172,0.0,0.0
1776646028000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.7,0.7,0.8,0,0.005211425839865225,0.0036826117312795947,0.0,0.0
1776660554000,BTCUSDT,ALL,coindesk,hack,2,-0.4,0.4,0.8,4,-0.003786558254536221,0.0014739955698339635,0.0,0.0
